,savoy_flow,savoy_height,osage_creek_flow,osage_creek_height,hwy_16_flow,hwy_16_height,hwy_59_height,lake_francis_height,watts_ok_flow,watts_ok_height,day_of_year,seasonal_cycle,hour_of_day,hour_sin,hour_cos,precip_expected_mm_saturation,precip_fayetteville_saturation,precip_springdale_saturation,precip_bentonville_saturation,savoy_height_3h_ago,savoy_height_6h_ago,savoy_height_12h_ago,savoy_height_24h_ago,savoy_height_trend_6h,savoy_height_trend_24h,osage_creek_flow_3h_ago,osage_creek_flow_6h_ago,osage_creek_flow_12h_ago,osage_creek_flow_24h_ago,osage_creek_flow_trend_6h,osage_creek_flow_trend_24h,savoy_trend,hwy_16_flow_3h_ago,hwy_16_flow_6h_ago,hwy_16_flow_12h_ago,hwy_16_flow_trend_6h,hwy_16_height_3h_ago,hwy_16_height_6h_ago,hwy_16_height_12h_ago,hwy_16_height_trend_6h,qpf_next_6h,qpf_next_12h,qpf_next_24h,hwy_59_flow_est,hwy_59_height_3h_ago,hwy_59_height_6h_ago,hwy_59_height_trend_6h,hwy_59_flow_est_3h_ago,hwy_59_flow_est_6h_ago,hwy_59_flow_est_trend_6h,precip_111101030606,precip_111101030607,precip_111101030401,precip_111101030201,precip_111101030204,precip_111101030302,precip_111101030305,precip_111101030102,precip_111101030103,precip_111101030601,precip_111101030504,precip_111101030605,precip_111101030202,precip_111101030606_3h_ago,precip_111101030606_6h_ago,precip_111101030606_12h_ago,precip_111101030606_3h_sum,precip_111101030606_6h_sum,precip_111101030606_24h_sum,precip_111101030606_48h_sum,precip_111101030606_168h_sum,precip_111101030606_720h_sum,precip_111101030606_runoff_risk,precip_111101030607_3h_ago,precip_111101030607_6h_ago,precip_111101030607_12h_ago,precip_111101030607_3h_sum,precip_111101030607_6h_sum,precip_111101030607_24h_sum,precip_111101030607_48h_sum,precip_111101030607_168h_sum,precip_111101030607_720h_sum,precip_111101030607_runoff_risk,precip_111101030401_3h_ago,precip_111101030401_6h_ago,precip_111101030401_12h_ago,precip_111101030401_3h_sum,precip_111101030401_6h_sum,precip_111101030401_24h_sum,precip_111101030401_48h_sum,precip_111101030401_168h_sum,precip_111101030401_720h_sum,precip_111101030401_runoff_risk,precip_111101030201_3h_ago,precip_111101030201_6h_ago,precip_111101030201_12h_ago,precip_111101030201_3h_sum,precip_111101030201_6h_sum,precip_111101030201_24h_sum,precip_111101030201_48h_sum,precip_111101030201_168h_sum,precip_111101030201_720h_sum,precip_111101030201_runoff_risk,precip_111101030204_3h_ago,precip_111101030204_6h_ago,precip_111101030204_12h_ago,precip_111101030204_3h_sum,precip_111101030204_6h_sum,precip_111101030204_24h_sum,precip_111101030204_48h_sum,precip_111101030204_168h_sum,precip_111101030204_720h_sum,precip_111101030204_runoff_risk,precip_111101030302_3h_ago,precip_111101030302_6h_ago,precip_111101030302_12h_ago,precip_111101030302_3h_sum,precip_111101030302_6h_sum,precip_111101030302_24h_sum,precip_111101030302_48h_sum,precip_111101030302_168h_sum,precip_111101030302_720h_sum,precip_111101030302_runoff_risk,precip_111101030305_3h_ago,precip_111101030305_6h_ago,precip_111101030305_12h_ago,precip_111101030305_3h_sum,precip_111101030305_6h_sum,precip_111101030305_24h_sum,precip_111101030305_48h_sum,precip_111101030305_168h_sum,precip_111101030305_720h_sum,precip_111101030305_runoff_risk,precip_111101030102_3h_ago,precip_111101030102_6h_ago,precip_111101030102_12h_ago,precip_111101030102_3h_sum,precip_111101030102_6h_sum,precip_111101030102_24h_sum,precip_111101030102_48h_sum,precip_111101030102_168h_sum,precip_111101030102_720h_sum,precip_111101030102_runoff_risk,precip_111101030103_3h_ago,precip_111101030103_6h_ago,precip_111101030103_12h_ago,precip_111101030103_3h_sum,precip_111101030103_6h_sum,precip_111101030103_24h_sum,precip_111101030103_48h_sum,precip_111101030103_168h_sum,precip_111101030103_720h_sum,precip_111101030103_runoff_risk,precip_111101030601_3h_ago,precip_111101030601_6h_ago,precip_111101030601_12h_ago,precip_111101030601_3h_sum,precip_111101030601_6h_sum,precip_111101030601_24h_sum,precip_111101030601_48h_sum,precip_111101030601_168h_sum,precip_111101030601_720h_sum,precip_111101030601_runoff_risk,precip_111101030504_3h_ago,precip_111101030504_6h_ago,precip_111101030504_12h_ago,precip_111101030504_3h_sum,precip_111101030504_6h_sum,precip_111101030504_24h_sum,precip_111101030504_48h_sum,precip_111101030504_168h_sum,precip_111101030504_720h_sum,precip_111101030504_runoff_risk,precip_111101030605_3h_ago,precip_111101030605_6h_ago,precip_111101030605_12h_ago,precip_111101030605_3h_sum,precip_111101030605_6h_sum,precip_111101030605_24h_sum,precip_111101030605_48h_sum,precip_111101030605_168h_sum,precip_111101030605_720h_sum,precip_111101030605_runoff_risk,precip_111101030202_3h_ago,precip_111101030202_6h_ago,precip_111101030202_12h_ago,precip_111101030202_3h_sum,precip_111101030202_6h_sum,precip_111101030202_24h_sum,precip_111101030202_48h_sum,precip_111101030202_168h_sum,precip_111101030202_720h_sum,precip_111101030202_runoff_risk
2026-06-20 06:00:00+00:00,178.0,2.95,235.0,3.3,574.0,7.06,3.88,910.86,853.0,3.84,171,0.1966728897935764,6,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,3.01,3.11,3.01,3.11,-0.0099999999999997,-0.04,247.0,266.0,247.0,266.0,-3.0,-12.0,-0.0099999999999997,636.0,672.0,636.0,-6.0,7.17,7.23,7.17,-0.0100000000000006,0.0,0.0,0.0,722.4545454545455,4.01,4.08,-0.0100000000000002,788.4074074074074,832.59375,-7.412121212121178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,16.299999999999997,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 06:30:00+00:00,178.0,2.95,235.0,3.3,574.0,7.06,3.87,910.85,853.0,3.84,171,0.1966728897935764,6,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,3.01,3.11,3.01,3.11,-0.0099999999999997,-0.04,245.0,266.0,245.0,266.0,0.0,-12.0,-0.0099999999999997,631.0,672.0,631.0,-6.0,7.16,7.23,7.16,-0.0100000000000006,0.0,0.0,0.0,722.0887096774194,4.0,4.07,-0.02,786.8137254901961,825.6222222222223,-7.777956989247286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,16.299999999999997,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 07:00:00+00:00,178.0,2.95,235.0,3.3,574.0,7.06,3.86,910.85,853.0,3.84,171,0.1966728897935764,7,0.9659258262890684,-0.2588190451025206,0.0,0.0,0.0,0.0,3.01,3.11,3.01,3.11,-0.0099999999999997,-0.04,247.0,264.0,247.0,264.0,0.0,-10.0,0.0,631.0,678.0,631.0,0.0,7.16,7.24,7.16,0.0,0.0,0.0,0.0,710.7368421052631,4.01,4.07,-0.0100000000000002,788.4074074074074,825.6222222222223,-11.351867572156266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,16.299999999999997,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 07:30:00+00:00,178.0,2.95,235.0,3.3,574.0,7.06,3.87,910.85,848.0,3.83,171,0.1966728897935764,7,0.9659258262890684,-0.2588190451025206,0.0,0.0,0.0,0.0,3.0,3.11,3.0,3.11,0.0,-0.04,250.0,262.0,250.0,262.0,0.0,-7.0,0.0,625.0,678.0,625.0,0.0,7.15,7.24,7.15,0.0,0.0,0.0,0.0,722.0887096774194,4.0,4.07,-0.0099999999999997,786.8137254901961,825.6222222222223,-0.365835777126108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,16.299999999999997,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 08:00:00+00:00,176.0,2.94,235.0,3.3,569.0,7.05,3.87,910.85,842.0,3.82,171,0.1966728897935764,8,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,3.0,3.1,3.0,3.1,-0.0100000000000002,-0.04,250.0,259.0,250.0,259.0,0.0,-5.0,0.0,619.0,678.0,619.0,-5.0,7.14,7.24,7.14,-0.0099999999999997,0.0,0.0,0.0,722.0887096774194,3.99,4.06,0.0,784.6185567010309,812.7704918032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,16.299999999999997,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 08:30:00+00:00,178.0,2.95,233.0,3.29,569.0,7.05,3.87,910.84,842.0,3.82,171,0.1966728897935764,8,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,3.0,3.1,3.0,3.1,0.0,-0.0299999999999998,250.0,257.0,250.0,257.0,-2.0,-5.0,0.0100000000000002,619.0,678.0,619.0,-5.0,7.14,7.24,7.14,-0.0099999999999997,0.0,0.0,0.0,722.0887096774194,3.98,4.07,0.0100000000000002,779.1862745098039,825.6222222222223,11.351867572156266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,16.299999999999997,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.6000000000000005,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 09:00:00+00:00,176.0,2.94,233.0,3.29,569.0,7.05,3.85,910.84,842.0,3.82,171,0.1966728897935764,9,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,2.99,3.1,2.99,3.1,-0.0100000000000002,-0.0300000000000002,250.0,257.0,250.0,257.0,-2.0,-2.0,0.0,613.0,672.0,613.0,-5.0,7.13,7.23,7.13,-0.0099999999999997,0.0,0.0,0.0,706.528,3.98,4.07,-0.02,779.1862745098039,825.6222222222223,-15.560709677419368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,15.9,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 09:30:00+00:00,174.0,2.93,231.0,3.28,564.0,7.04,3.85,910.84,842.0,3.82,171,0.1966728897935764,9,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,0.0,3.0,3.1,3.0,3.1,-0.0099999999999997,-0.04,250.0,254.0,250.0,254.0,-4.0,-7.0,0.0,613.0,672.0,613.0,-5.0,7.13,7.23,7.13,-0.0099999999999997,0.0,0.0,0.0,706.528,3.97,4.07,-0.02,779.8735632183908,825.6222222222223,-15.560709677419368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,15.1,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 10:00:00+00:00,174.0,2.93,231.0,3.28,564.0,7.04,3.84,910.84,837.0,3.81,171,0.1966728897935764,10,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,3.0,3.09,3.0,3.09,-0.02,-0.04,247.0,254.0,247.0,254.0,-2.0,-7.0,0.0,608.0,672.0,608.0,-5.0,7.12,7.23,7.12,-0.0099999999999997,0.0,0.0,0.0,699.1489361702128,3.97,4.07,-0.0300000000000002,779.8735632183908,825.6222222222223,-22.93977350720661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.674999999999999,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.875,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,13.549999999999999,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3749999999999996,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 10:30:00+00:00,174.0,2.93,231.0,3.28,558.0,7.03,3.84,910.84,837.0,3.81,171,0.1966728897935764,10,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,2.99,3.09,2.99,3.09,-0.0099999999999997,-0.0299999999999998,245.0,252.0,245.0,252.0,-2.0,-7.0,0.0,602.0,666.0,602.0,-11.0,7.11,7.22,7.11,-0.0199999999999995,0.0,0.0,0.0,699.1489361702128,3.96,4.06,-0.0100000000000002,768.6666666666666,812.7704918032787,-7.379063829787242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.3,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.625,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.825,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,11.25,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.0,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,1.7249999999999999,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 11:00:00+00:00,174.0,2.93,229.0,3.27,558.0,7.03,3.85,910.84,837.0,3.81,171,0.1966728897935764,11,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,3.0,3.08,3.0,3.08,0.0,-0.0299999999999998,247.0,252.0,247.0,252.0,-2.0,-6.0,0.0,597.0,666.0,597.0,-6.0,7.1,7.22,7.1,-0.0099999999999997,0.0,0.0,0.0,706.528,3.96,4.07,0.0,768.6666666666666,825.6222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.2749999999999995,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,9.35,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,3.7,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,1.7750000000000001,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,9.875,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.9,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.85,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 11:30:00+00:00,172.0,2.92,229.0,3.27,553.0,7.02,3.84,910.83,837.0,3.81,171,0.1966728897935764,11,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.0,3.0,3.08,3.0,3.08,-0.0100000000000002,-0.04,247.0,250.0,247.0,250.0,-2.0,-6.0,0.0,597.0,666.0,597.0,-11.0,7.1,7.22,7.1,-0.0200000000000004,0.0,0.0,0.0,699.1489361702128,3.94,4.07,0.0,757.3232323232323,825.6222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.225,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,8.85,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.5,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.725,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,9.425,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.7,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5,24.1,24.1,0.0
2026-06-20 12:00:00+00:00,172.0,2.92,229.0,3.27,553.0,7.02,3.84,910.83,832.0,3.8,171,0.1966728897935764,12,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,2.99,3.07,2.99,3.07,-0.0100000000000002,-0.0300000000000002,247.0,250.0,247.0,250.0,-2.0,-6.0,0.0,591.0,660.0,591.0,-5.0,7.09,7.21,7.09,-0.0100000000000006,0.0,0.0,0.0,699.1489361702128,3.94,4.07,0.0,757.3232323232323,825.6222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,2.9,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,7.199999999999999,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,6.449999999999999,10.6,41.9,41.9,0.0,0.0,0.0,0.0,0.0,0.0,2.475,4.0,34.6,34.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5250000000000004,5.4,31.6,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,3.35,19.975,19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675,19.7,19.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,17.099999999999998,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,6.1499999999999995,8.899999999999999,37.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.575,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.55,5.7,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,1.5,24.1,24.1,0.0
